CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
14765.0,29,3,254.11,4,2,2,8,3,Potential Loyalists
14766.0,8,6,2473.37,5,3,5,13,1,Champions
14768.0,17,2,192.60000000000002,4,1,1,6,3,Potential Loyalists
14769.0,3,8,10204.13,5,4,5,14,1,Champions
14770.0,232,2,876.42,1,1,3,5,0,At Risk
14772.0,112,1,139.26,2,1,1,4,0,At Risk
14775.0,58,3,1011.9,3,2,4,9,2,Loyal Customers
14776.0,51,11,2538.3,3,4,5,12,1,Champions
14778.0,127,2,730.86,2,1,3,6,0,At Risk
14779.0,281,3,386.15,1,2,2,5,0,At Risk
14780.0,55,2,447.68,3,1,2,6,3,Potential Loyalists
14782.0,320,1,200.10000000000002,1,1,1,3,0,At Risk
14784.0,26,2,289.99,4,1,2,7,3,Potential Loyalists
14785.0,10,2,77.4,5,1,1,7,3,Potential Loyalists
14788.0,7,2,679.4399999999999,5,1,3,9,3,Potential Loyalists
14789.0,29,1,197.64,4,1,1,6,3,Potential Loyalists
14790.0,17,4,745.06,4,3,3,10,3,Potential Loyalists
14792.0,64,1,6.2,3,1,1,5,0,At Risk
14793.0,21,1,228.99,4,1,1,6,3,Potential Loyalists
14794.0,3,7,1319.91,5,4,4,13,1,Champions
14795.0,166,1,131.45000000000002,2,1,1,4,0,At Risk
14796.0,1,17,7868.39,5,4,5,14,1,Champions
14798.0,53,3,173.74,3,2,1,6,0,At Risk
14799.0,51,1,157.7,3,1,1,5,0,At Risk
14800.0,48,12,4302.03,3,4,5,12,1,Champions
14801.0,61,1,188.09,3,1,1,5,0,At Risk
14803.0,162,3,549.75,2,2,3,7,0,At Risk
14804.0,9,1,353.27,5,1,2,8,3,Potential Loyalists
14805.0,15,4,546.4,4,3,3,10,3,Potential Loyalists
14806.0,75,1,193.39000000000001,2,1,1,4,0,At Risk
14808.0,40,8,2616.6,3,4,5,12,2,Loyal Customers
14810.0,41,11,2042.73,3,4,5,12,1,Champions
14813.0,370,2,112.67999999999999,1,1,1,3,0,At Risk
14815.0,37,2,778.5,3,1,3,7,3,Potential Loyalists
14816.0,197,1,271.85,1,1,2,4,0,At Risk
14817.0,200,2,1110.34,1,1,4,6,2,Loyal Customers
14818.0,74,3,657.8,2,2,3,7,2,Loyal Customers
14819.0,64,2,272.07,3,1,2,6,0,At Risk
14820.0,21,4,507.29,4,3,3,10,3,Potential Loyalists
14821.0,367,1,48.800000000000004,1,1,1,3,0,At Risk
14823.0,180,3,321.43,1,2,2,5,0,At Risk
14824.0,10,4,1127.71,5,3,4,12,3,Potential Loyalists
14825.0,4,12,2202.61,5,4,5,14,1,Champions
14828.0,197,3,2139.76,1,2,5,8,2,Loyal Customers
14829.0,29,4,697.55,4,3,3,10,2,Loyal Customers
14830.0,53,1,188.88,3,1,1,5,0,At Risk
14834.0,18,6,1720.3,4,3,4,11,2,Loyal Customers
14836.0,10,3,102.44999999999999,5,2,1,8,3,Potential Loyalists
14837.0,90,4,1649.5,2,3,4,9,2,Loyal Customers
14840.0,268,1,62.85,1,1,1,3,0,At Risk
14841.0,53,6,3295.76,3,3,5,11,2,Loyal Customers
14842.0,44,4,2824.69,3,3,5,11,2,Loyal Customers
14844.0,64,4,3189.81,3,3,5,11,2,Loyal Customers
14847.0,149,1,309.4,2,1,2,5,0,At Risk
14849.0,22,25,7930.54,4,4,5,13,1,Champions
14850.0,312,1,325.75,1,1,2,4,0,At Risk
14851.0,23,2,511.35,4,1,3,8,3,Potential Loyalists
14852.0,58,6,2836.69,3,3,5,11,2,Loyal Customers
14853.0,24,2,475.8,4,1,3,8,3,Potential Loyalists
14854.0,78,7,2740.03,2,4,5,11,2,Loyal Customers
14855.0,119,2,645.65,2,1,3,6,0,At Risk
14856.0,36,3,1290.53,3,2,4,9,2,Loyal Customers
14857.0,60,2,1173.12,3,1,4,8,2,Loyal Customers
14859.0,13,4,1353.74,5,3,4,12,2,Loyal Customers
14860.0,19,1,170.32,4,1,1,6,3,Potential Loyalists
14861.0,52,1,125.79,3,1,1,5,0,At Risk
14862.0,26,2,841.1999999999999,4,1,3,8,3,Potential Loyalists
14863.0,29,1,266.76,4,1,2,7,3,Potential Loyalists
14865.0,7,2,52.2,5,1,1,7,3,Potential Loyalists
14866.0,11,12,14389.9,5,4,5,14,1,Champions
14867.0,186,3,710.28,1,2,3,6,2,Loyal Customers
14868.0,3,8,2953.59,5,4,5,14,1,Champions
14869.0,9,2,717.7,5,1,3,9,3,Potential Loyalists
14870.0,262,1,327.25,1,1,2,4,0,At Risk
14871.0,3,4,497.98,5,3,3,11,3,Potential Loyalists
14873.0,210,1,519.68,1,1,3,5,0,At Risk
14875.0,108,2,1465.3200000000002,2,1,4,7,2,Loyal Customers
14878.0,13,9,1469.45,5,4,4,13,1,Champions
14880.0,77,3,690.59,2,2,3,7,2,Loyal Customers
14881.0,20,1,255.4,4,1,2,7,3,Potential Loyalists
14882.0,27,2,589.7,4,1,3,8,3,Potential Loyalists
14883.0,19,6,761.59,4,3,3,10,2,Loyal Customers
14885.0,132,1,765.3199999999999,2,1,3,6,0,At Risk
14886.0,253,1,364.8,1,1,2,4,0,At Risk
14887.0,79,1,1862.0,2,1,4,7,2,Loyal Customers
14888.0,207,1,369.2,1,1,2,4,0,At Risk
14889.0,336,1,135.9,1,1,1,3,0,At Risk
14890.0,254,1,125.65,1,1,1,3,0,At Risk
14891.0,148,2,554.38,2,1,3,6,0,At Risk
14893.0,10,2,1237.8500000000001,5,1,4,10,3,Potential Loyalists
14894.0,85,1,655.75,2,1,3,6,0,At Risk
14895.0,8,20,11138.710000000001,5,4,5,14,1,Champions
14896.0,205,2,468.77000000000004,1,1,3,5,0,At Risk
14897.0,8,4,1366.38,5,3,4,12,3,Potential Loyalists
14898.0,23,6,1230.54,4,3,4,11,2,Loyal Customers
14901.0,11,9,1391.79,5,4,4,13,1,Champions
14902.0,26,1,332.66,4,1,2,7,3,Potential Loyalists
14903.0,21,5,2785.98,4,3,5,12,2,Loyal Customers
14904.0,2,2,1025.44,5,1,4,10,3,Potential Loyalists
14905.0,158,2,616.15,2,1,3,6,0,At Risk
14907.0,3,7,3501.1,5,4,5,14,1,Champions
14908.0,74,1,277.8,2,1,2,5,0,At Risk
14910.0,3,4,434.35,5,3,2,10,3,Potential Loyalists
14913.0,36,4,1227.43,3,3,4,10,2,Loyal Customers
14915.0,91,2,307.48,2,1,2,5,0,At Risk
14916.0,71,4,1268.98,3,3,4,10,2,Loyal Customers
14918.0,116,2,1610.15,2,1,4,7,2,Loyal Customers
14920.0,213,2,977.77,1,1,4,6,0,At Risk
14921.0,30,2,1316.07,4,1,4,9,2,Loyal Customers
14923.0,51,1,749.1,3,1,3,7,3,Potential Loyalists
14924.0,246,1,310.05,1,1,2,4,0,At Risk
14929.0,32,1,223.88,4,1,1,6,3,Potential Loyalists
14944.0,30,12,5900.25,4,4,5,13,1,Champions
14946.0,14,1,100.9,4,1,1,6,3,Potential Loyalists
14947.0,72,2,290.82,2,1,2,5,0,At Risk
14948.0,23,6,1101.97,4,3,4,11,2,Loyal Customers
14950.0,19,1,371.2,4,1,2,7,3,Potential Loyalists
14951.0,79,1,311.69,2,1,2,5,0,At Risk
14952.0,60,11,8099.49,3,4,5,12,1,Champions
14953.0,25,1,285.67,4,1,2,7,3,Potential Loyalists
14954.0,12,1,266.85,5,1,2,8,3,Potential Loyalists
14957.0,253,1,58.49,1,1,1,3,0,At Risk
14958.0,147,3,483.72999999999996,2,2,3,7,0,At Risk
14959.0,64,4,689.17,3,3,3,9,2,Loyal Customers
14960.0,8,2,202.06,5,1,1,7,3,Potential Loyalists
14961.0,11,9,7044.68,5,4,5,14,1,Champions
14962.0,271,1,126.7,1,1,1,3,0,At Risk
14963.0,10,5,1413.67,5,3,4,12,2,Loyal Customers
14964.0,247,1,206.21,1,1,1,3,0,At Risk
14965.0,96,2,592.84,2,1,3,6,0,At Risk
14966.0,15,1,181.77,4,1,1,6,3,Potential Loyalists
14967.0,50,1,463.8,3,1,3,7,0,At Risk
14968.0,30,1,147.59,4,1,1,6,3,Potential Loyalists
14970.0,68,4,1592.06,3,3,4,10,2,Loyal Customers
14971.0,35,3,1068.0,3,2,4,9,2,Loyal Customers
14972.0,128,1,114.77,2,1,1,4,0,At Risk
14973.0,107,3,1314.45,2,2,4,8,2,Loyal Customers
14974.0,37,1,89.94,3,1,1,5,0,At Risk
14975.0,57,1,279.94,3,1,2,6,0,At Risk
14976.0,57,7,790.86,3,4,3,10,2,Loyal Customers
14978.0,72,5,1910.1200000000001,2,3,4,9,2,Loyal Customers
14981.0,246,1,102.12,1,1,1,3,0,At Risk
14984.0,19,2,202.37,4,1,1,6,3,Potential Loyalists
14985.0,198,2,288.71,1,1,2,4,0,At Risk
14987.0,16,2,326.4,4,1,2,7,3,Potential Loyalists
14988.0,212,1,334.54,1,1,2,4,0,At Risk
14995.0,39,2,231.98000000000002,3,1,1,5,3,Potential Loyalists
14997.0,46,3,546.1999999999999,3,2,3,8,2,Loyal Customers
14998.0,170,2,399.65,2,1,2,5,0,At Risk
15000.0,48,1,489.67,3,1,3,7,3,Potential Loyalists
15002.0,116,4,1560.16,2,3,4,9,2,Loyal Customers
15004.0,147,1,1220.77,2,1,4,7,0,At Risk
15005.0,16,28,6241.98,4,4,5,13,1,Champions
15006.0,51,1,412.83,3,1,2,6,0,At Risk
15007.0,159,1,156.91,2,1,1,4,0,At Risk
15009.0,12,3,1255.18,5,2,4,11,3,Potential Loyalists
15010.0,36,1,308.94,3,1,2,6,3,Potential Loyalists
15012.0,54,2,384.22,3,1,2,6,3,Potential Loyalists
15014.0,43,2,168.47,3,1,1,5,3,Potential Loyalists
15016.0,173,1,170.04,2,1,1,4,0,At Risk
15017.0,34,1,125.58,3,1,1,5,3,Potential Loyalists
15018.0,39,3,496.21000000000004,3,2,3,8,3,Potential Loyalists
15019.0,267,1,235.01,1,1,1,3,0,At Risk
15021.0,9,9,1832.38,5,4,4,13,1,Champions
15022.0,12,4,819.69,5,3,3,11,3,Potential Loyalists
15023.0,3,11,6673.2300000000005,5,4,5,14,1,Champions
15024.0,10,10,1624.43,5,4,4,13,1,Champions
15025.0,33,1,356.96,4,1,2,7,3,Potential Loyalists
15026.0,80,3,469.0,2,2,3,7,2,Loyal Customers
15027.0,31,4,1015.15,4,3,4,11,2,Loyal Customers
15028.0,8,4,615.88,5,3,3,11,3,Potential Loyalists
15030.0,72,2,518.28,2,1,3,6,0,At Risk
15031.0,4,4,653.19,5,3,3,11,3,Potential Loyalists
15032.0,256,3,4949.2,1,2,5,8,2,Loyal Customers
15033.0,5,10,2481.86,5,4,5,14,1,Champions
15034.0,16,8,4272.51,4,4,5,13,1,Champions
15035.0,90,1,241.48000000000002,2,1,2,5,0,At Risk
15036.0,72,3,420.64,2,2,2,6,2,Loyal Customers
15038.0,59,6,675.99,3,3,3,9,2,Loyal Customers
15039.0,10,47,19621.56,5,4,5,14,1,Champions
15041.0,170,1,179.93,2,1,1,4,0,At Risk
15042.0,199,1,135.93,1,1,1,3,0,At Risk
15043.0,31,1,537.0,4,1,3,8,3,Potential Loyalists
15044.0,19,17,7431.49,4,4,5,13,1,Champions
15045.0,152,2,735.66,2,1,3,6,0,At Risk
15046.0,9,15,5087.92,5,4,5,14,1,Champions
15047.0,270,1,343.62,1,1,2,4,0,At Risk
15048.0,65,4,381.0,3,3,2,8,2,Loyal Customers
15049.0,274,1,121.17000000000002,1,1,1,3,0,At Risk
15050.0,25,3,1644.8,4,2,4,10,2,Loyal Customers
15051.0,23,3,1363.66,4,2,4,10,2,Loyal Customers
15052.0,319,1,204.78,1,1,1,3,0,At Risk
15053.0,5,3,684.23,5,2,3,10,3,Potential Loyalists
15054.0,12,2,300.68,5,1,2,8,3,Potential Loyalists
15057.0,275,2,1489.5,1,1,4,6,2,Loyal Customers
15058.0,25,11,2061.82,4,4,5,13,1,Champions
15059.0,41,9,1316.73,3,4,4,11,2,Loyal Customers
15060.0,8,4,288.5,5,3,2,10,3,Potential Loyalists
15061.0,4,48,54534.14,5,4,5,14,1,Champions
15062.0,71,4,987.86,3,3,4,10,2,Loyal Customers
15063.0,213,1,370.79999999999995,1,1,2,4,0,At Risk
15065.0,38,4,3158.13,3,3,5,11,2,Loyal Customers
15066.0,53,1,893.59,3,1,4,8,3,Potential Loyalists
15067.0,78,3,1744.76,2,2,4,8,2,Loyal Customers
15068.0,46,2,553.36,3,1,3,7,3,Potential Loyalists
15069.0,179,1,1109.53,1,1,4,6,0,At Risk
15070.0,373,1,106.2,1,1,1,3,0,At Risk
15071.0,94,2,982.07,2,1,4,7,2,Loyal Customers
15073.0,10,3,1043.41,5,2,4,11,3,Potential Loyalists
15074.0,105,1,735.67,2,1,3,6,0,At Risk
15075.0,78,1,773.03,2,1,3,6,0,At Risk
15076.0,173,1,880.85,2,1,3,6,0,At Risk
15078.0,7,32,9743.11,5,4,5,14,1,Champions
15079.0,213,4,895.61,1,3,4,8,2,Loyal Customers
15081.0,22,5,504.8,4,3,3,10,2,Loyal Customers
15083.0,257,1,88.2,1,1,1,3,0,At Risk
15087.0,282,1,306.94,1,1,2,4,0,At Risk
15088.0,21,2,1160.07,4,1,4,9,3,Potential Loyalists
15089.0,10,6,2420.84,5,3,5,13,1,Champions
15090.0,308,1,381.32,1,1,2,4,0,At Risk
15091.0,68,1,480.71,3,1,3,7,0,At Risk
15092.0,215,2,457.81,1,1,2,4,0,At Risk
15093.0,18,6,4597.02,4,3,5,12,1,Champions
15095.0,104,4,1370.6,2,3,4,9,2,Loyal Customers
15096.0,43,1,219.39000000000001,3,1,1,5,0,At Risk
15097.0,4,1,248.08,5,1,2,8,3,Potential Loyalists
15098.0,182,3,39916.5,1,2,5,8,2,Loyal Customers
15099.0,84,1,410.48,2,1,2,5,0,At Risk
15100.0,334,3,876.0,1,2,3,6,0,At Risk
15101.0,9,2,317.53,5,1,2,8,3,Potential Loyalists
15103.0,31,2,703.36,4,1,3,8,3,Potential Loyalists
15104.0,197,2,993.54,1,1,4,6,0,At Risk
15105.0,18,7,2298.93,4,4,5,13,1,Champions
15106.0,18,5,1422.52,4,3,4,11,2,Loyal Customers
15107.0,311,6,319.5,1,3,2,6,0,At Risk
15109.0,246,1,484.95,1,1,3,5,0,At Risk
15110.0,24,4,996.1,4,3,4,11,2,Loyal Customers
15111.0,29,3,1567.48,4,2,4,10,2,Loyal Customers
15113.0,10,3,3428.73,5,2,5,12,2,Loyal Customers
15114.0,30,10,2760.56,4,4,5,13,1,Champions
15115.0,18,1,340.11,4,1,2,7,3,Potential Loyalists
15116.0,18,4,1352.75,4,3,4,11,2,Loyal Customers
15117.0,15,5,1551.78,4,3,4,11,2,Loyal Customers
15118.0,134,1,244.8,2,1,2,5,0,At Risk
15119.0,246,1,266.4,1,1,2,4,0,At Risk
15120.0,134,1,358.82,2,1,2,5,0,At Risk
15121.0,50,2,457.72,3,1,2,6,3,Potential Loyalists
15122.0,114,3,1633.78,2,2,4,8,2,Loyal Customers
15123.0,7,2,2199.31,5,1,5,11,3,Potential Loyalists
15124.0,23,2,184.19,4,1,1,6,3,Potential Loyalists
15125.0,25,15,11528.48,4,4,5,13,1,Champions
15127.0,66,1,406.53,3,1,2,6,0,At Risk
15128.0,60,4,1471.0,3,3,4,10,2,Loyal Customers
15129.0,50,11,3447.4,3,4,5,12,1,Champions
15130.0,170,1,330.11,2,1,2,5,0,At Risk
15132.0,18,5,977.9300000000001,4,3,4,11,2,Loyal Customers
15133.0,128,3,982.42,2,2,4,8,2,Loyal Customers
15134.0,15,8,1387.99,4,4,4,12,1,Champions
15135.0,239,1,139.05,1,1,1,3,0,At Risk
15136.0,3,4,1286.7,5,3,4,12,3,Potential Loyalists
15139.0,240,2,178.96,1,1,1,3,0,At Risk
15140.0,52,7,2354.25,3,4,5,12,2,Loyal Customers
15142.0,46,1,498.74,3,1,3,7,3,Potential Loyalists
15143.0,226,1,259.45,1,1,2,4,0,At Risk
15144.0,8,17,6580.44,5,4,5,14,1,Champions
15145.0,4,4,1194.73,5,3,4,12,3,Potential Loyalists
15146.0,165,2,1327.16,2,1,4,7,2,Loyal Customers
15147.0,240,1,623.5,1,1,3,5,0,At Risk
15148.0,11,1,301.29,5,1,2,8,3,Potential Loyalists
15149.0,134,1,520.8000000000001,2,1,3,6,0,At Risk
15150.0,17,10,5291.33,4,4,5,13,1,Champions
15152.0,10,13,4745.69,5,4,5,14,1,Champions
15153.0,31,1,329.25,4,1,2,7,3,Potential Loyalists
15154.0,75,1,240.18,2,1,2,5,0,At Risk
15156.0,1,3,961.49,5,2,4,11,3,Potential Loyalists
15157.0,4,3,1936.07,5,2,5,12,3,Potential Loyalists
15158.0,45,1,401.40000000000003,3,1,2,6,3,Potential Loyalists
15159.0,2,30,18641.010000000002,5,4,5,14,1,Champions
15160.0,357,1,158.16,1,1,1,3,0,At Risk
15163.0,18,2,304.47,4,1,2,7,3,Potential Loyalists
15164.0,69,3,814.52,3,2,3,8,2,Loyal Customers
15165.0,373,1,487.75,1,1,3,5,0,At Risk
15167.0,321,1,158.8,1,1,1,3,0,At Risk
15168.0,26,1,106.56,4,1,1,6,3,Potential Loyalists
15171.0,331,1,1289.5,1,1,4,6,0,At Risk
15172.0,9,5,1624.05,5,3,4,12,1,Champions
15174.0,323,1,135.75,1,1,1,3,0,At Risk
15175.0,72,1,224.14,2,1,1,4,0,At Risk
15178.0,260,1,40.5,1,1,1,3,0,At Risk
15179.0,18,5,2206.95,4,3,5,12,2,Loyal Customers
15180.0,367,1,87.5,1,1,1,3,0,At Risk
15181.0,66,3,689.4799999999999,3,2,3,8,2,Loyal Customers
15182.0,154,2,622.85,2,1,3,6,0,At Risk
15184.0,29,2,402.2,4,1,2,7,3,Potential Loyalists
15185.0,70,1,310.62,3,1,2,6,0,At Risk
15186.0,14,2,411.41,4,1,2,7,3,Potential Loyalists
15187.0,2,16,4777.18,5,4,5,14,1,Champions
15189.0,1,41,16225.39,5,4,5,14,1,Champions
15192.0,120,3,1044.32,2,2,4,8,2,Loyal Customers
15193.0,61,1,499.32,3,1,3,7,0,At Risk
15194.0,3,15,7616.53,5,4,5,14,1,Champions
15195.0,3,1,3861.0,5,1,5,11,3,Potential Loyalists
15197.0,11,3,1079.6100000000001,5,2,4,11,3,Potential Loyalists
15198.0,92,2,193.64,2,1,1,4,0,At Risk
15199.0,59,4,1268.7,3,3,4,10,2,Loyal Customers
15201.0,87,5,1236.54,2,3,4,9,2,Loyal Customers
15203.0,26,6,1827.8,4,3,4,11,2,Loyal Customers
15204.0,357,1,316.58,1,1,2,4,0,At Risk
15205.0,85,2,653.24,2,1,3,6,2,Loyal Customers
15206.0,10,4,420.29999999999995,5,3,2,10,3,Potential Loyalists
15208.0,1,5,870.12,5,3,3,11,1,Champions
15210.0,225,1,331.18,1,1,2,4,0,At Risk
15211.0,60,2,894.4100000000001,3,1,4,8,2,Loyal Customers
15212.0,241,1,101.8,1,1,1,3,0,At Risk
15213.0,319,2,328.35,1,1,2,4,0,At Risk
15214.0,2,8,1661.44,5,4,4,13,1,Champions
15215.0,47,3,734.94,3,2,3,8,2,Loyal Customers
15216.0,88,1,96.6,2,1,1,4,0,At Risk
15218.0,11,11,5756.13,5,4,5,14,1,Champions
15219.0,176,1,305.75,2,1,2,5,0,At Risk
15220.0,52,6,1778.96,3,3,4,10,2,Loyal Customers
15221.0,366,1,403.25,1,1,2,4,0,At Risk
15222.0,319,1,585.0,1,1,3,5,0,At Risk
15223.0,226,2,755.75,1,1,3,5,0,At Risk
15224.0,358,2,322.08,1,1,2,4,0,At Risk
15225.0,234,1,409.40000000000003,1,1,2,4,0,At Risk
15226.0,311,1,154.41,1,1,1,3,0,At Risk
15227.0,37,5,1219.4,3,3,4,10,2,Loyal Customers
15228.0,66,4,3386.71,3,3,5,11,2,Loyal Customers
15230.0,239,2,429.6,1,1,2,4,0,At Risk
15232.0,113,2,612.06,2,1,3,6,0,At Risk
15234.0,277,1,197.0,1,1,1,3,0,At Risk
15235.0,218,12,2247.51,1,4,5,10,2,Loyal Customers
15236.0,299,1,321.05,1,1,2,4,0,At Risk
15237.0,2,4,1412.32,5,3,4,12,1,Champions
15238.0,29,3,1071.99,4,2,4,10,2,Loyal Customers
15239.0,10,2,780.59,5,1,3,9,3,Potential Loyalists
15240.0,45,5,1706.57,3,3,4,10,2,Loyal Customers
15241.0,67,8,1756.44,3,4,4,11,2,Loyal Customers
15243.0,74,1,316.68,2,1,2,5,0,At Risk
15244.0,65,2,631.57,3,1,3,7,2,Loyal Customers
15245.0,134,3,2515.84,2,2,5,9,2,Loyal Customers
15246.0,238,2,514.15,1,1,3,5,0,At Risk
15247.0,122,1,356.0,2,1,2,5,0,At Risk
15249.0,32,13,6688.46,4,4,5,13,1,Champions
15251.0,9,11,10484.99,5,4,5,14,1,Champions
15252.0,36,2,740.78,3,1,3,7,3,Potential Loyalists
15253.0,16,5,918.1999999999999,4,3,4,11,2,Loyal Customers
15254.0,127,1,300.36,2,1,2,5,0,At Risk
15255.0,67,1,890.85,3,1,4,8,0,At Risk
15256.0,149,1,98.45,2,1,1,4,0,At Risk
15257.0,283,1,317.15,1,1,2,4,0,At Risk
15258.0,169,2,623.16,2,1,3,6,0,At Risk
15260.0,100,7,1810.77,2,4,4,10,2,Loyal Customers
15261.0,135,1,254.82,2,1,2,5,0,At Risk
15262.0,324,1,178.95000000000002,1,1,1,3,0,At Risk
15263.0,107,1,156.51,2,1,1,4,0,At Risk
15264.0,64,1,393.74,3,1,2,6,0,At Risk
15265.0,151,2,1506.1200000000001,2,1,4,7,2,Loyal Customers
15266.0,338,1,119.3,1,1,1,3,0,At Risk
15267.0,22,5,1717.36,4,3,4,11,2,Loyal Customers
15269.0,24,1,408.8,4,1,2,7,3,Potential Loyalists
15270.0,16,7,2379.49,4,4,5,13,1,Champions
15271.0,7,15,2407.36,5,4,5,14,1,Champions
15272.0,57,2,721.94,3,1,3,7,2,Loyal Customers
15274.0,4,2,716.57,5,1,3,9,3,Potential Loyalists
15275.0,38,1,615.14,3,1,3,7,3,Potential Loyalists
15276.0,66,1,128.63,3,1,1,5,0,At Risk
15277.0,47,1,255.89999999999998,3,1,2,6,0,At Risk
15279.0,355,1,290.51,1,1,2,4,0,At Risk
15280.0,172,1,113.12,2,1,1,4,0,At Risk
15281.0,59,9,2332.15,3,4,5,12,2,Loyal Customers
15286.0,50,1,240.55,3,1,2,6,0,At Risk
15287.0,22,2,486.69,4,1,3,8,3,Potential Loyalists
15288.0,43,5,2306.52,3,3,5,11,2,Loyal Customers
15289.0,29,3,939.78,4,2,4,10,2,Loyal Customers
15290.0,5,18,7943.22,5,4,5,14,1,Champions
15291.0,26,15,4668.3,4,4,5,13,1,Champions
15292.0,201,1,178.39,1,1,1,3,0,At Risk
15296.0,51,6,3672.86,3,3,5,11,2,Loyal Customers
15297.0,10,3,641.94,5,2,3,10,3,Potential Loyalists
15298.0,2,12,4799.9,5,4,5,14,1,Champions
15299.0,67,7,4507.01,3,4,5,12,2,Loyal Customers
15300.0,64,1,496.44,3,1,3,7,0,At Risk
15301.0,51,12,5049.95,3,4,5,12,1,Champions
15303.0,290,1,574.02,1,1,3,5,0,At Risk
15304.0,61,8,694.4000000000001,3,4,3,10,2,Loyal Customers
15306.0,64,3,1174.35,3,2,4,9,2,Loyal Customers
15307.0,96,1,205.3,2,1,1,4,0,At Risk
15308.0,274,1,310.47,1,1,2,4,0,At Risk
15311.0,1,91,60596.73,5,4,5,14,1,Champions
15312.0,75,4,924.85,2,3,4,9,2,Loyal Customers
15313.0,110,1,52.0,2,1,1,4,0,At Risk
15314.0,199,1,327.97,1,1,2,4,0,At Risk
15315.0,64,2,570.5,3,1,3,7,2,Loyal Customers
15316.0,327,1,165.0,1,1,1,3,0,At Risk
15318.0,4,1,312.62,5,1,2,8,3,Potential Loyalists
15319.0,284,1,204.5,1,1,1,3,0,At Risk
15320.0,44,1,267.13,3,1,2,6,0,At Risk
15321.0,71,3,2748.31,3,2,5,10,2,Loyal Customers
15322.0,86,1,679.68,2,1,3,6,0,At Risk
15325.0,104,1,160.09,2,1,1,4,0,At Risk
15326.0,334,1,311.71,1,1,2,4,0,At Risk
15327.0,53,1,208.75,3,1,1,5,0,At Risk
15329.0,39,3,1049.7,3,2,4,9,2,Loyal Customers
15330.0,32,2,714.96,4,1,3,8,3,Potential Loyalists
15333.0,208,1,1028.56,1,1,4,6,0,At Risk
15334.0,157,3,347.72,2,2,2,6,0,At Risk
15335.0,53,1,167.72,3,1,1,5,0,At Risk
15339.0,66,2,561.62,3,1,3,7,0,At Risk
15341.0,81,1,2020.52,2,1,5,8,2,Loyal Customers
15342.0,130,1,406.09,2,1,2,5,0,At Risk
15343.0,87,1,364.5,2,1,2,5,0,At Risk
15344.0,1,3,563.94,5,2,3,10,3,Potential Loyalists
15345.0,46,1,393.54,3,1,2,6,3,Potential Loyalists
15346.0,333,1,252.42000000000002,1,1,2,4,0,At Risk
15347.0,366,1,201.60000000000002,1,1,1,3,0,At Risk
15348.0,72,1,158.04,2,1,1,4,0,At Risk
15349.0,158,2,461.36,2,1,3,6,0,At Risk
15350.0,373,1,115.65,1,1,1,3,0,At Risk
15351.0,12,7,1872.78,5,4,4,13,1,Champions
15353.0,255,2,767.62,1,1,3,5,0,At Risk
15355.0,29,2,277.05,4,1,2,7,3,Potential Loyalists
15356.0,31,10,2667.42,4,4,5,13,1,Champions
15358.0,5,22,8347.2,5,4,5,14,1,Champions
15360.0,40,1,427.93,3,1,2,6,3,Potential Loyalists
15361.0,362,1,418.92,1,1,2,4,0,At Risk
15363.0,373,1,326.0,1,1,2,4,0,At Risk
15364.0,96,2,913.19,2,1,4,7,2,Loyal Customers
15365.0,26,7,2314.32,4,4,5,13,2,Loyal Customers
15366.0,75,2,602.51,2,1,3,6,0,At Risk
15367.0,57,4,1877.59,3,3,4,10,2,Loyal Customers
15368.0,21,1,446.94000000000005,4,1,2,7,3,Potential Loyalists
15370.0,41,7,2123.25,3,4,5,12,2,Loyal Customers
15372.0,137,1,2007.3999999999999,2,1,5,8,2,Loyal Customers
15373.0,8,12,2389.01,5,4,5,14,1,Champions
15374.0,129,1,168.0,2,1,1,4,0,At Risk
15376.0,40,3,1203.8600000000001,3,2,4,9,2,Loyal Customers
15379.0,169,7,3703.29,2,4,5,11,2,Loyal Customers
15380.0,9,5,1690.2600000000002,5,3,4,12,1,Champions
15381.0,214,2,596.85,1,1,3,5,0,At Risk
15382.0,15,6,5955.71,4,3,5,12,1,Champions
15384.0,170,2,642.41,2,1,3,6,0,At Risk
15385.0,40,1,316.88,3,1,2,6,3,Potential Loyalists
15386.0,186,1,394.14,1,1,2,4,0,At Risk
15389.0,172,1,500.0,2,1,3,6,0,At Risk
15392.0,5,4,1535.53,5,3,4,12,1,Champions
15393.0,16,2,231.86,4,1,1,6,3,Potential Loyalists
15394.0,10,4,2183.54,5,3,5,13,2,Loyal Customers
15395.0,326,1,107.45,1,1,1,3,0,At Risk
15396.0,113,1,288.18,2,1,2,5,0,At Risk
15397.0,290,1,94.0,1,1,1,3,0,At Risk
15398.0,16,2,1345.53,4,1,4,9,3,Potential Loyalists
15399.0,1,3,815.77,5,2,3,10,3,Potential Loyalists
15400.0,92,5,716.2,2,3,3,8,2,Loyal Customers
15402.0,149,2,626.77,2,1,3,6,0,At Risk
15405.0,189,1,349.1,1,1,2,4,0,At Risk
15406.0,31,2,501.86,4,1,3,8,3,Potential Loyalists
15407.0,34,4,1042.63,3,3,4,10,2,Loyal Customers
15408.0,264,1,267.18,1,1,2,4,0,At Risk
15410.0,84,8,3450.84,2,4,5,11,2,Loyal Customers
